mean,std,rms,max,min,peak_to_peak,skewness,kurtosis,crest_factor,shape_factor,impulse_factor,clearance_factor,entropy,fft_mean,fft_std,fft_max,energy,RUL(min)
-0.002371924,0.079181462,0.07921698,0.422,-0.383,0.805,0.024889549,0.551537956,5.327140717,1.270695077,6.769171484,8.047221626,-69.83990732,7.922189678,8.116210341,331.3149743,128.518757,9690
-0.001520996,0.078647071,0.078661777,0.354,-0.371,0.725,-0.013484602,0.553479734,4.716394838,1.276343571,6.01974023,7.17267817,-78.18607827,7.936252438,7.986497422,437.0568549,126.723588,9680
-0.00201709,0.078427449,0.078453384,0.439,-0.381,0.82,0.016456737,0.480376325,5.595679623,1.267759396,7.093975417,8.429401495,-69.13394382,7.828258704,8.053228116,427.93207,126.053036,9670
-0.001661768,0.077604984,0.077622774,0.405,-0.444,0.849,0.020392004,0.44815124,5.719970779,1.267424772,7.24963266,8.621215081,-66.80761732,7.748846222,7.963036701,386.2708686,123.398043,9660
-0.002757178,0.077776703,0.077825558,0.356,-0.405,0.761,0.003514089,0.341821718,5.203945962,1.265981916,6.588101481,7.83003233,-74.9968237,7.747711122,8.010756491,336.1779675,124.043623,9650
-0.002261133,0.078900768,0.078933161,0.471,-0.403,0.874,-0.032125925,0.596868317,5.967073866,1.276360273,7.616136031,9.074998099,-64.35859967,7.94379007,8.037437243,382.0230544,127.59949,9640
-0.001448389,0.079015274,0.079028548,0.415,-0.388,0.803,0.061557494,0.506796787,5.251266931,1.270323078,6.670805572,7.93980943,-69.92796451,7.92566619,8.070596895,411.2649243,127.908073,9630
-0.00180874,0.079342671,0.079363285,0.381,-0.361,0.742,0.037746911,0.384793735,4.800708539,1.267312588,6.083998363,7.22720022,-75.46530185,7.921465175,8.143169212,330.8136749,128.993915,9620
-0.001801709,0.079466298,0.07948672,0.344,-0.342,0.686,0.019709197,0.415366798,4.327766931,1.27153024,5.502886525,6.557015042,-81.62498307,7.92994381,8.159416616,331.6220088,129.395481,9610
-0.00224585,0.079721315,0.079752943,0.366,-0.393,0.759,-0.038521717,0.520494051,4.927717815,1.273928194,6.277558654,7.470033435,-73.40542638,8.076080684,8.071155989,307.3844639,130.263695,9600
-0.001977002,0.079356765,0.079381388,0.413,-0.437,0.85,-0.036551854,0.485092419,5.505068781,1.271171777,6.997888067,8.334900937,-66.05164971,7.931088153,8.138221253,343.3973845,129.052769,9590
-0.002174072,0.077561415,0.077591879,0.405,-0.308,0.713,0.026621722,0.310344268,5.219618379,1.265179334,6.603753305,7.844183503,-80.14739833,7.723056003,7.984410656,425.9416018,123.299835,9580
-0.001515332,0.077726226,0.077740996,0.344,-0.388,0.732,0.001337127,0.368425016,4.990931706,1.26512988,6.31417683,7.494447791,-78.28311009,7.72397993,8.010075242,429.260716,123.774206,9570
-0.002249219,0.077481304,0.077513944,0.369,-0.4,0.769,-0.032673041,0.404600065,5.160361853,1.264747346,6.52655396,7.737146184,-74.45494954,7.726112815,7.966366696,360.3654594,123.052268,9560
-0.002355664,0.078244092,0.078279544,0.391,-0.344,0.735,0.033699344,0.342368247,4.994919233,1.264535184,6.316251114,7.503314094,-76.65605778,7.759941513,8.086499196,442.8010725,125.49503,9550
-0.002444531,0.078823285,0.078861181,0.383,-0.488,0.871,-0.006817988,0.535443733,6.188088881,1.274220471,7.884989531,9.41051331,-64.70344119,7.897417588,8.069695189,407.3182406,127.36688,9540
-0.002274805,0.078549435,0.078582367,0.403,-0.4,0.803,-0.002622906,0.489457153,5.128376925,1.273082218,6.528845469,7.779429297,-70.26702255,7.790212282,8.117024565,417.9425414,126.46786,9530
-0.001818604,0.080210304,0.080230918,0.396,-0.378,0.774,0.023063897,0.487123643,4.935753094,1.269316696,6.265033808,7.435163736,-71.70684312,8.013090884,8.227244836,440.7450408,131.829763,9520
-0.001879834,0.077398245,0.07742107,0.388,-0.344,0.732,-0.018267609,0.509090206,5.011555623,1.275652309,6.393002505,7.62597205,-78.58313879,7.823495671,7.85002292,294.2717475,122.757573,9510
-0.001988477,0.0789911,0.079016125,0.376,-0.364,0.74,0.029732963,0.404884212,4.758522413,1.268857603,6.037887342,7.184470662,-75.6523609,8.00962932,7.987058019,289.2835133,127.867862,9500
-0.001352832,0.078223057,0.078234754,0.359,-0.303,0.662,-0.014542199,0.40707326,4.588753475,1.271588879,5.835007889,6.952627144,-85.70465737,7.840225827,7.994985131,313.0097362,125.35146,9490
-0.001791064,0.078108173,0.078128706,0.356,-0.354,0.71,-0.011724618,0.422274921,4.556583859,1.270269479,5.788089407,6.887797423,-79.81556764,7.834204009,7.981272879,322.8287761,125.011859,9480
-0.002033496,0.076834987,0.076861891,0.347,-0.413,0.76,-0.012803876,0.410020857,5.373273991,1.267755574,6.811998054,8.107454031,-75.83763944,7.610306524,7.947232101,467.3482058,120.990726,9470
-0.001820264,0.079844441,0.079865187,0.352,-0.457,0.809,-0.009777816,0.571084159,5.72214274,1.274063602,7.29037379,8.682261163,-68.95026531,7.979611659,8.186825551,418.6202586,130.630617,9460
-0.002309033,0.077394738,0.077429175,0.356,-0.378,0.734,0.045151565,0.357349476,4.881880781,1.264792069,6.174564092,7.323351536,-77.63672868,7.683809227,7.990713368,459.0169584,122.783275,9450
-0.001993701,0.078435922,0.078461256,0.498,-0.398,0.896,-0.000504179,0.656554117,6.347081669,1.277570905,8.108846869,9.681701051,-63.21926031,7.88618518,7.997936499,417.4429663,126.078335,9440
-0.002490723,0.078556485,0.07859596,0.354,-0.371,0.725,-0.037504894,0.50630924,4.720344377,1.276373848,6.024924114,7.187039386,-78.19120613,7.848564995,8.064653795,445.9787799,126.511616,9430
-0.00180376,0.078640743,0.078661427,0.393,-0.354,0.747,-0.008567822,0.453517677,4.996095493,1.270462647,6.347352707,7.561965979,-75.748244,7.819285827,8.102333912,416.4631581,126.722459,9420
-0.001730615,0.077609247,0.07762854,0.449,-0.33,0.779,0.044699104,0.431162234,5.783955202,1.269535139,7.342934372,8.730187357,-73.12612184,7.793081126,7.921173319,343.7364197,123.416377,9410
-0.001946289,0.078184522,0.078208743,0.415,-0.334,0.749,-0.006356654,0.488808621,5.306312092,1.272559827,6.752599598,8.039925262,-75.84606766,7.869624563,7.963322088,425.526011,125.268122,9400
-0.001611865,0.078071927,0.078088564,0.469,-0.444,0.913,0.030870463,0.537205762,6.006001059,1.272180108,7.640715076,9.102602078,-62.3412078,7.794004644,8.011788149,459.980234,124.883433,9390
-0.001743408,0.076462389,0.076482262,0.344,-0.361,0.705,0.018151452,0.458074787,4.720048653,1.272257805,6.005118737,7.148315476,-82.25102852,7.730272809,7.75261827,376.286222,119.798507,9380
-0.002005615,0.078887784,0.078913275,0.364,-0.325,0.689,0.068395776,0.356856097,4.612658622,1.26732229,5.845725089,6.937773407,-82.00913104,7.84042182,8.132974027,466.9390238,127.535207,9370
-0.002137939,0.077293103,0.077322665,0.396,-0.356,0.752,0.014922369,0.498700801,5.121396182,1.271853432,6.51366531,7.756224433,-76.4229959,7.783811669,7.870921159,406.6610596,122.445711,9360
-0.00220166,0.078216567,0.078247548,0.349,-0.415,0.764,0.02582623,0.330131797,5.303680595,1.266469756,6.716951071,7.99245751,-73.96600641,7.7656513,8.073783524,466.5727296,125.39246,9350
-0.00212666,0.076940441,0.076969827,0.366,-0.405,0.771,0.046611066,0.424709477,5.261802165,1.269605386,6.680412371,7.943988459,-74.68319311,7.73490224,7.848168195,428.3509089,121.330774,9340
-0.00190127,0.078456609,0.078479643,0.396,-0.396,0.792,-0.041873919,0.553826704,5.045894541,1.275802052,6.437562609,7.679100946,-71.58651409,7.866569129,8.020504199,447.300324,126.137432,9330
-0.001943994,0.078515501,0.078539564,0.403,-0.427,0.83,-0.023832016,0.579548267,5.436750357,1.274290905,6.928001534,8.247570543,-68.18445161,7.855423766,8.043609716,442.3256008,126.330123,9320
-0.001852148,0.079359298,0.079380908,0.532,-0.461,0.993,0.013216453,0.628128809,6.701863344,1.272311138,8.526855381,10.1421636,-56.50363015,7.948161311,8.120846794,367.6656177,129.05121,9310
-0.002052539,0.076885938,0.07691333,0.352,-0.386,0.738,-0.047845467,0.398898192,5.018635903,1.269638805,6.37185489,7.593859316,-78.43921556,7.694325153,7.876300458,433.4144158,121.152724,9300
-0.001935693,0.076603471,0.076627923,0.393,-0.4,0.793,0.015919257,0.425639649,5.22002924,1.269790047,6.628341175,7.887937022,-72.87800209,7.67214317,7.840293868,440.3759674,120.255255,9290
-0.002105029,0.07831092,0.078339207,0.442,-0.349,0.791,0.050830444,0.613830357,5.642130108,1.27464923,7.191736799,8.579077184,-71.80561066,7.916556865,7.94388197,347.187104,125.686403,9280
-0.002425537,0.077342289,0.077380314,0.352,-0.461,0.813,-0.010553311,0.484733051,5.957587638,1.270200245,7.567329279,9.007249333,-70.28817361,7.754367325,7.913193853,437.0429396,122.628361,9270
-0.002036816,0.077396676,0.077423473,0.383,-0.452,0.835,0.0073705,0.449817887,5.838022807,1.269983423,7.414192188,8.828131253,-68.48200181,7.690284172,7.9818297,406.5902065,122.765192,9260
-0.002047363,0.075969928,0.075997511,0.347,-0.347,0.694,-0.00679987,0.298949075,4.565939008,1.262435558,5.764203757,6.837639331,-83.64420365,7.452213479,7.926857911,438.4195319,118.284732,9250
-0.001757666,0.078109085,0.078128859,0.388,-0.349,0.737,0.016522252,0.348308938,4.966154698,1.268017063,6.297168895,7.491199483,-77.44119934,7.718755202,8.092974803,465.3944575,125.012349,9240
-0.001895703,0.078640439,0.078663285,0.413,-0.366,0.779,-0.00188992,0.413384501,5.250225695,1.266904848,6.651536384,7.898783101,-72.484009,7.85444358,8.069060075,411.856525,126.728446,9230
-0.002294629,0.077092184,0.077126326,0.342,-0.327,0.669,0.00894736,0.395462938,4.434283548,1.268885843,5.626599616,6.692917787,-86.02202404,7.675081101,7.938859433,467.0006503,121.82467,9220
-0.002556543,0.07926025,0.07930147,0.391,-0.386,0.777,-0.011075605,0.472802002,4.930551729,1.273629481,6.279696041,7.490796225,-72.19708508,7.901664853,8.154104247,436.2916035,128.79305,9210
-0.002071436,0.076914731,0.07694262,0.408,-0.361,0.769,-0.001173199,0.394851592,5.302652819,1.26853032,6.726575877,7.998172786,-74.96716379,7.637793635,7.937064876,329.9312886,121.245015,9200
-0.00187583,0.077176608,0.077199402,0.386,-0.388,0.774,0.033385319,0.378393607,5.025945693,1.268973881,6.377793812,7.598587272,-74.08832158,7.70786064,7.919376395,426.0417867,122.055631,9190
-0.001793018,0.076975488,0.076996368,0.371,-0.381,0.752,0.040343488,0.436886181,4.948285358,1.268879157,6.278776155,7.467620146,-76.69869153,7.656080498,7.928725734,457.3410522,121.414465,9180
-0.001903955,0.077422665,0.077446072,0.459,-0.383,0.842,0.042401826,0.491550173,5.926704702,1.273523278,7.5477964,9.005660068,-68.11498394,7.80393145,7.87462775,409.2356531,122.836871,9170
-0.001963623,0.076616498,0.076641656,0.393,-0.32,0.713,0.049910107,0.346382487,5.127759734,1.266574239,6.494688384,7.723771075,-80.98846479,7.60636199,7.90697499,452.0996132,120.298363,9160
-0.001947021,0.076931014,0.076955648,0.369,-0.386,0.755,-0.01269734,0.447392285,5.015876129,1.271724251,6.378811316,7.607041449,-76.17733229,7.722311754,7.856818936,420.3919918,121.286079,9150
-0.002411719,0.077287087,0.077324706,0.444,-0.381,0.825,0.043731538,0.488453814,5.742019893,1.27290833,7.309064954,8.711751837,-69.44347137,7.737956653,7.918009706,436.0061198,122.452176,9140
-0.002700635,0.075724782,0.075772924,0.5,-0.361,0.861,0.031753894,0.588601508,6.59866309,1.275641605,8.417529176,10.05618197,-67.81359689,7.707403295,7.637535389,413.4380701,117.586659,9130
-0.001878906,0.076666111,0.076689131,0.391,-0.349,0.74,0.032045645,0.362779914,5.098506055,1.267001993,6.45981733,7.677546574,-77.70249937,7.655312155,7.868620967,404.1585136,120.447444,9120
-0.002236182,0.077368007,0.077400317,0.364,-0.439,0.803,0.003731256,0.540586103,5.671811414,1.273658543,7.223951064,8.609481891,-71.3574153,7.790658671,7.880305512,440.5454853,122.691769,9110
-0.001548584,0.077939709,0.077955092,0.383,-0.398,0.781,-0.030952263,0.326446651,5.105503576,1.26261534,6.446287136,7.635723088,-72.7659592,7.739711516,8.037582543,450.6850165,124.456885,9100
-0.001936426,0.078796622,0.078820412,0.332,-0.437,0.769,-0.005168509,0.395214549,5.544249132,1.27347733,7.060475581,8.424991709,-73.2643783,8.014972502,7.941730244,300.0095156,127.235222,9090
-0.002061523,0.077533221,0.077560623,0.383,-0.342,0.725,0.010694956,0.340537266,4.938072782,1.266455399,6.253848938,7.432966032,-78.84237702,7.727942608,7.972856991,447.094317,123.200516,9080
-0.002091162,0.076862085,0.076890527,0.342,-0.352,0.694,-0.052648692,0.446536591,4.577937175,1.272827488,5.826924274,6.951127062,-83.0443107,7.723403583,7.843433083,344.5664647,121.080895,9070
-0.002017139,0.07822027,0.078246274,0.422,-0.432,0.854,-0.009280789,0.444978863,5.521029644,1.270389824,7.013859876,8.344828393,-66.40309801,7.795222281,8.044001497,436.8415112,125.388379,9060
-0.001696533,0.076706571,0.07672533,0.415,-0.393,0.808,0.024581224,0.654753401,5.408904745,1.278296732,6.914185257,8.250627669,-71.42753684,7.716181088,7.81540955,450.126356,120.561177,9050
-0.001356592,0.077370657,0.077382549,0.359,-0.427,0.786,-0.022609848,0.38674245,5.518040015,1.271992549,7.018905784,8.366218752,-72.80896013,7.734681038,7.927662466,426.0907552,122.635445,9040
-0.002454492,0.076951483,0.076990618,0.361,-0.349,0.71,0.031176573,0.449457837,4.688882996,1.272866008,5.968319779,7.106508676,-80.9524958,7.683183772,7.904960456,436.6175787,121.396332,9030
-0.002160645,0.074791422,0.074822625,0.337,-0.369,0.706,0.013692473,0.303113157,4.931663391,1.265367271,6.240365448,7.417759018,-83.3367619,7.500836569,7.647796695,399.7959607,114.655748,9020
-0.002271875,0.077305182,0.077338559,0.457,-0.447,0.904,-0.026198131,0.582062663,5.909083498,1.274523493,7.531265742,8.976940987,-63.40262248,7.728352807,7.929331341,440.3828209,122.496054,9010
-0.00184248,0.076771869,0.076793975,0.342,-0.374,0.716,0.006858409,0.319810966,4.870173713,1.264462201,6.158150574,7.314184906,-80.41139394,7.669736494,7.875370457,407.3329049,120.777004,9000
-0.001706982,0.077703018,0.077721765,0.42,-0.334,0.754,0.007062565,0.439759549,5.403891668,1.27198811,6.873685952,8.180810075,-75.7055706,7.757445721,7.974622406,376.2850744,123.712979,8990
-0.001816064,0.077337659,0.077358979,0.442,-0.339,0.781,0.052692814,0.573497608,5.71362249,1.273463309,7.276088601,8.664877878,-73.50611794,7.863525906,7.796992264,382.1465941,122.560749,8980
-0.002742236,0.076842855,0.07689177,0.403,-0.352,0.755,-0.01355167,0.263487735,5.241133092,1.262332552,6.616052913,7.842282156,-76.13663353,7.656199543,7.913349321,445.6393343,121.084811,8970
-0.001852295,0.07489928,0.074922181,0.359,-0.359,0.718,-0.004973592,0.441357169,4.791638429,1.272446439,6.097103256,7.267801098,-81.96300054,7.551000095,7.616669918,269.8024482,114.961063,8960
-0.001558594,0.077615034,0.077630681,0.452,-0.42,0.872,0.051058059,0.607353756,5.822440217,1.275976037,7.429294194,8.866514182,-65.4139679,7.88119299,7.833234689,397.9738763,123.423184,8950
-0.001939746,0.077760341,0.077784531,0.374,-0.347,0.721,-0.0141193,0.42070657,4.808153974,1.271126988,6.111774281,7.284550923,-79.28352726,7.824764408,7.922308838,362.9718179,123.912872,8940
-0.002697803,0.078542993,0.078589311,0.393,-0.378,0.771,-0.048653623,0.380525793,5.000680042,1.26642754,6.332998926,7.521763638,-73.47383274,7.882725029,8.031297865,291.8711407,126.490211,8930
-0.002597266,0.075946134,0.075990533,0.356,-0.376,0.732,-0.019642687,0.346817256,4.947984759,1.265310301,6.260736087,7.430196437,-79.58580026,7.589870781,7.79706922,316.9617148,118.263012,8920
-0.001833936,0.076689047,0.076710972,0.386,-0.332,0.718,-0.005701959,0.358536475,5.031874724,1.266346369,6.372096285,7.56979406,-80.15103838,7.689055875,7.839749845,396.4683959,120.516059,8910
-0.002048242,0.075016336,0.075044293,0.425,-0.342,0.767,-0.023620216,0.35392865,5.663322066,1.264240734,7.159802447,8.494914638,-76.44875665,7.531604025,7.661326488,351.1068998,115.336108,8900
-0.00177832,0.078226067,0.078246278,0.403,-0.352,0.755,0.023893024,0.54330767,5.150404743,1.272658934,6.554708608,7.801202067,-75.17000411,7.914314018,7.925683916,269.9014742,125.38839,8890
-0.001762402,0.0774303,0.077450355,0.42,-0.344,0.764,0.021633416,0.501263975,5.422828628,1.276390519,6.921647046,8.275329906,-74.85506597,7.667129997,8.008069911,407.3325909,122.850456,8880
-0.001758057,0.078296295,0.07831603,0.408,-0.437,0.845,-0.003735972,0.537058594,5.579955989,1.273958353,7.10863154,8.468003744,-66.89300156,7.850635472,8.002678098,350.9146689,125.612043,8870
-0.002361719,0.076523714,0.076560149,0.444,-0.359,0.803,0.010593446,0.389607429,5.799361739,1.268200084,7.354751043,8.748816268,-71.93669371,7.766166506,7.735824905,353.0257946,120.042628,8860
-0.002020605,0.07765392,0.077680204,0.378,-0.381,0.759,0.012001721,0.451264602,4.904724516,1.271945222,6.238540912,7.437216374,-75.07469627,7.842918084,7.883709604,289.5091954,123.580704,8850
-0.001918457,0.075691322,0.07571563,0.378,-0.396,0.774,-0.012776259,0.392922779,5.230095814,1.265261247,6.617437551,7.852539933,-75.29626638,7.597016957,7.731015974,386.9479614,117.408904,8840
-0.001781982,0.077925833,0.077946206,0.388,-0.361,0.749,0.032967391,0.525284426,4.977792009,1.275881513,6.3510728,7.580952923,-76.10339343,7.92133323,7.857859689,378.160536,124.428513,8830
-0.002490186,0.076553436,0.076593927,0.369,-0.381,0.75,-0.061163995,0.416957754,4.974284717,1.269058299,6.312657303,7.514078244,-77.01677138,7.714165551,7.795329173,365.8730075,120.148575,8820
-0.001787402,0.076379009,0.07639992,0.469,-0.398,0.867,-0.047886207,0.445775905,6.138749895,1.26954032,7.793390508,9.276675274,-66.64407807,7.671547034,7.794445602,384.0551318,119.54069,8810
-0.002054834,0.076604247,0.076631802,0.33,-0.371,0.701,-0.018046597,0.40117064,4.841332071,1.271634332,6.156404076,7.347199351,-82.36625179,7.675787383,7.838112922,316.898673,120.267429,8800
-0.001871973,0.077260142,0.077282818,0.437,-0.396,0.833,0.041808622,0.532080368,5.654555746,1.273672536,7.202052358,8.582992735,-68.85499694,7.783803919,7.861533184,417.9246105,122.319542,8790
-0.00217085,0.077610261,0.077640616,0.364,-0.425,0.789,-0.002657333,0.442607344,5.473939083,1.268776193,6.945203588,8.252266449,-72.3588447,7.841617173,7.877828611,401.4698095,123.454775,8780
-0.00137207,0.076808296,0.07682055,0.425,-0.378,0.803,-0.001529428,0.436499484,5.532373791,1.271768832,7.035900553,8.390406593,-71.75277676,7.807243581,7.742469559,427.8349317,120.86061,8770
-0.001763818,0.076041443,0.076061897,0.42,-0.366,0.786,0.016752375,0.477730494,5.52181864,1.27121253,7.019405045,8.36320482,-74.01973364,7.663144294,7.734670274,412.9544525,118.485241,8760
-0.001752686,0.076020377,0.076040579,0.369,-0.339,0.708,0.035846039,0.448347873,4.852672141,1.270029189,6.163035261,7.337257594,-82.23880637,7.583892491,7.808091651,444.9002291,118.418835,8750
-0.001767529,0.07733958,0.077359775,0.381,-0.364,0.745,0.035005814,0.418751385,4.925040167,1.267323658,6.241619918,7.410318246,-77.01212911,7.792382178,7.868033786,383.542334,122.563273,8740
-0.002118604,0.076474387,0.076503728,0.361,-0.334,0.695,-0.005770066,0.476947533,4.71872431,1.272985034,6.006865425,7.163331808,-83.281811,7.680410352,7.808257147,409.5884859,119.865761,8730
-0.001325098,0.076263937,0.076275448,0.354,-0.364,0.718,-0.020386177,0.388224113,4.772177774,1.268352897,6.052805506,7.190790717,-80.61917048,7.706515995,7.732849085,320.9367186,119.151494,8720
-0.00144585,0.077963905,0.07797731,0.417,-0.349,0.766,-0.009993565,0.425838835,5.347709475,1.272177058,6.803233307,8.100265996,-74.3883763,7.857492716,7.926566697,374.9936506,124.527839,8710
-0.002102588,0.076036267,0.076065333,0.369,-0.413,0.782,-0.021146643,0.451035482,5.429543081,1.271373701,6.902978284,8.220081219,-74.44979573,7.625356136,7.77434356,373.3844942,118.495945,8700
-0.001947705,0.076780335,0.076805035,0.374,-0.352,0.726,0.031111586,0.478765089,4.869472454,1.272665207,6.197208169,7.386900631,-79.60941355,7.75097867,7.798192969,353.8571456,120.811793,8690
-0.00188418,0.075488873,0.075512383,0.349,-0.408,0.757,-0.02752557,0.398817649,5.403087316,1.269219842,6.857705628,8.1687748,-77.3764328,7.623648317,7.663671147,399.8496284,116.779418,8680
-0.001548633,0.078933206,0.078948397,0.452,-0.444,0.896,0.058835684,0.528055495,5.725258774,1.267807786,7.25852765,8.618670144,-62.83180754,7.907029759,8.07316612,437.5039708,127.648754,8670
-0.001479102,0.077201214,0.077215382,0.378,-0.388,0.766,0.005939011,0.486644176,5.024905523,1.27222126,6.392791633,7.612551029,-74.90405316,7.818181915,7.811960298,381.3200913,122.106168,8660
-0.002171387,0.077727899,0.077758223,0.393,-0.383,0.776,-0.025184881,0.51094513,5.054127858,1.271659008,6.42712722,7.655492551,-73.52400548,7.869634312,7.873648873,383.4363682,123.829068,8650
-0.001138379,0.077264957,0.077273343,0.417,-0.408,0.825,-0.025770119,0.615341752,5.396427591,1.273502041,6.872361553,8.181355142,-69.42142052,7.753372624,7.886780347,372.6852791,122.289552,8640
-0.00199541,0.076664118,0.076690082,0.422,-0.41,0.832,0.020314746,0.404474819,5.502667227,1.265739311,6.964942226,8.266272411,-69.18989235,7.654072419,7.870631565,430.3150063,120.45043,8630
-0.002104736,0.07809947,0.078127825,0.405,-0.383,0.788,-0.031987355,0.538313243,5.183812536,1.275471937,6.611807414,7.888295932,-72.10220158,7.804026379,8.012271943,402.8990674,125.009041,8620
-0.001531152,0.077803303,0.077818368,0.361,-0.437,0.798,-0.015360757,0.400636336,5.615640797,1.267279188,7.116584711,8.453837905,-71.24715742,7.747175569,8.003122961,440.3371242,124.020702,8610
-0.001606104,0.079168339,0.079184629,0.359,-0.381,0.74,-0.020521339,0.451197451,4.811539895,1.272909885,6.124656694,7.304050636,-75.62420518,8.066105,7.962682678,398.8022834,128.413807,8600
-0.001775684,0.076372006,0.076392646,0.366,-0.342,0.708,0.010151265,0.347012961,4.791037059,1.26599067,6.065408219,7.207284843,-81.7179411,7.653104714,7.8110463,438.1319578,119.51793,8590
-0.002486621,0.07709863,0.077138719,0.43,-0.354,0.784,-0.030035212,0.444906895,5.574373069,1.273006425,7.096212732,8.4606399,-73.37367089,7.759966919,7.85958636,423.4867629,121.863824,8580
-0.002367041,0.07616066,0.076197435,0.376,-0.376,0.752,-0.014487998,0.338389362,4.934549318,1.265464067,6.244494848,7.413290423,-77.20407974,7.647136914,7.780971323,432.4902926,118.907885,8570
-0.002093213,0.076319866,0.076348566,0.356,-0.374,0.73,0.025412983,0.471866275,4.89858581,1.27297853,6.235794564,7.442302736,-79.38052592,7.725111126,7.732556559,326.6073296,119.380039,8560
-0.001836377,0.076330013,0.0763521,0.32,-0.4,0.72,-0.009118841,0.38043687,5.238886711,1.26816844,6.643790789,7.906292783,-80.59937094,7.679779566,7.776957084,395.7283176,119.391091,8550
-0.001610059,0.074952822,0.074970113,0.347,-0.337,0.684,-0.005886325,0.338954032,4.628511126,1.265147367,5.855748663,6.944792541,-86.2186703,7.594639416,7.581703874,365.64546,115.108204,8540
-0.002462158,0.075954885,0.075994781,0.332,-0.33,0.662,-0.028213352,0.244860058,4.368721039,1.26438081,5.523727047,6.560159995,-87.67145113,7.603890539,7.783366391,410.9197726,118.276235,8530
-0.002115576,0.076345822,0.076375128,0.464,-0.42,0.884,0.035061238,0.645095207,6.075276219,1.275392159,7.748359653,9.244744129,-65.54231386,7.67927302,7.783543307,430.7784694,119.463121,8520
-0.001406982,0.076145667,0.076158664,0.364,-0.347,0.711,-0.033123298,0.347189315,4.779495592,1.268201601,6.06136396,7.197584469,-81.99423011,7.648678706,7.766927282,426.8556528,118.786911,8510
-0.002235352,0.076717848,0.076750407,0.371,-0.386,0.757,-0.000749363,0.410605451,5.02928928,1.267591005,6.375081853,7.574593644,-76.32876749,7.695105655,7.843955185,434.7109488,120.64,8500
-0.001742041,0.077736487,0.077756004,0.444,-0.349,0.793,-0.040492803,0.501389561,5.71016999,1.274493734,7.27757587,8.692103378,-72.0592305,7.784019222,7.95569622,409.3401208,123.822001,8490
-0.001915527,0.078268638,0.078292074,0.349,-0.403,0.752,-0.010467475,0.504737579,5.147392028,1.273306729,6.554208907,7.797905276,-75.51851583,7.870659361,7.9789112,400.5667967,125.53521,8480
